penguins:
6.670753672253340483e+01,-5.003160332501699337e+00,-1.241198752550435280e+01,-2.797670984502158475e+01,-2.920298541497450273e+01
-8.490670410365030563e+00,-9.482375225114914485e+00,-1.754275595456953241e+01,-3.393587976330374545e+01,-3.715770227858915575e+01
-1.911229199220432307e+01,-2.217902237394371312e+01,-2.648817302851066557e+01,-4.345544870021104344e+01,-5.346815977328858338e+01
-4.557396244051776790e+01,-4.824093951788698575e+01,-5.316444154364049268e+01,-6.350472602122840726e+01,-7.763639413701639569e+01
-9.050976771177386127e+01,-8.922874310373569529e+01,-9.141081259984825635e+01,-9.218058403275139767e+01,-9.650353996206015950e+01
scott_base:
7.233494199812412262e+01,-9.518832767129092431e+00,-2.008191918905003348e+01,-3.071640320521504819e+01,-2.800227672495249109e+01
-5.802253241751142987e+00,-1.000909582873377168e+01,-2.291334141098475641e+01,-3.362780758439575379e+01,-2.783053055726627534e+01
-1.304358958437641292e+01,-1.682130337872631642e+01,-2.840092170779273673e+01,-4.409651920315796048e+01,-5.324193612047712065e+01
-3.024402363715403652e+01,-2.927620605460491277e+01,-3.864826408348717024e+01,-5.519968749184403833e+01,-7.108207788966652174e+01
-8.809660064301165505e+01,-8.704354030968353584e+01,-8.811091865942481149e+01,-8.956216368325368649e+01,-9.175749655031997065e+01
seals:
5.568227915093302016e+01,-8.648228395621748277e+00,-2.519187338766925066e+01,-4.874322129446058938e+01,-3.704751832079627860e+01
-7.935734952676332554e+00,-1.346260286853426891e+01,-3.209357351849119055e+01,-4.613496923843006670e+01,-4.283065977893522813e+01
-7.715994856565466797e+00,-1.584780940571863894e+01,-3.414881957124157452e+01,-6.619272624761411805e+01,-6.253979821253019367e+01
-4.261444758440382685e+01,-4.085148071998706598e+01,-5.894757514394288478e+01,-7.384561140971493387e+01,-7.945207605688916885e+01
-7.949889046991935970e+01,-7.951696052491617195e+01,-8.512683815411374155e+01,-9.091884655152733785e+01,-9.591135302511921168e+01
apples_lincoln:
5.648332463577390428e+01,-7.027598434234327840e+00,-2.425524151315307009e+01,-5.476476730884220956e+01,-5.846260074195887313e+01
-1.000727249217500159e+01,-1.786394543218147035e+01,-3.094883414704260360e+01,-5.674559055889599790e+01,-6.566887840473127369e+01
-2.470282657921599778e+01,-2.578648589214710540e+01,-3.810502127717882104e+01,-5.802014955515121386e+01,-7.307971366502381727e+01
-4.552677152469924948e+01,-5.146089129097026671e+01,-5.790712633924622565e+01,-7.104667750685899819e+01,-8.771454466830554964e+01
-8.051725742753741599e+01,-8.668243635556966353e+01,-8.276259913428225445e+01,-8.752559191069779843e+01,-9.633797137039753977e+01
branches:
1.309271485544741331e+01,-1.492012110853035978e+01,-1.936898354816808521e+01,-3.833065754065523123e+01,-5.715708917160011993e+01
-2.385207690574070583e+01,-1.569028318067504557e+01,-2.092447227649281061e+01,-4.244833305875211948e+01,-5.661551651412406727e+01
-1.628438472145793270e+01,-3.362858290053247856e+01,-3.784219166782354193e+01,-4.858855996435269731e+01,-7.007211234171815306e+01
-5.665948908143538887e+01,-6.937166398197052786e+01,-5.915186398570457982e+01,-7.254716809661559296e+01,-8.227777574323403087e+01
-9.236940035168315433e+01,-9.363946992472537545e+01,-9.289000754866751208e+01,-9.665171137815873692e+01,-9.682441303159097856e+01
