COCO:
6.297596106957644224e+01,-6.456068980502815968e+00,-1.530030790061288748e+01,-3.038325427055379890e+01,-2.760156615180791206e+01
-4.266666887222729798e+00,-8.645289747930480218e+00,-1.864406955812791722e+01,-2.966432699328438360e+01,-3.211024634493632846e+01
-1.205021998776348013e+01,-1.638772244151241253e+01,-2.430206499615869120e+01,-3.900921120120879237e+01,-4.250808309413972097e+01
-2.868876500843133570e+01,-3.408782154381653129e+01,-4.147677899692982351e+01,-5.763803203676494746e+01,-6.268224038506129858e+01
-6.888149231658857730e+01,-6.999980940507384730e+01,-7.469728646445467746e+01,-8.269300248811609322e+01,-9.089728955518418729e+01
1.102250248364308227e+01,2.011283288307711636e+00,4.091888241406864246e+00,1.134640242282631739e+01,1.628703072623511972e+01
2.744540422453281892e+00,2.463016552506276380e+00,3.623561337215055911e+00,1.373902725940005354e+01,1.419943219234765053e+01
6.659827721391994970e+00,4.957625081421202395e+00,3.543447642763516203e+00,9.476493178111631721e+00,1.311114695174167899e+01
1.151643267501585299e+01,9.812522031244297338e+00,1.025919082856589704e+01,8.641187032292947379e+00,1.062588412948626093e+01
7.112081862890173412e+00,6.983191275601610570e+00,6.221316605024734159e+00,2.857893071790564399e+00,1.291602411609848566e+00
30:
8.896755695343017578e+01,-4.530672720676420795e-02,-1.214942480059120200e+00,-2.496970595461085018e+00,-1.443939902349153570e+01
5.966598820909219114e-02,4.343007537807119789e-01,-6.485299753090023600e-01,-2.178356398181520159e+00,-1.533789718381467537e+01
-8.167021977842093827e-01,-9.595218387165903584e-01,-2.082223896403834207e+00,-3.525874429280388966e+00,-1.640344993111386174e+01
-6.232022016513844243e+00,-5.905598488384219635e+00,-7.857447941947748760e+00,-1.125546877226674169e+01,-2.554874789715188399e+01
-3.164300561442669135e+01,-3.285234502890591557e+01,-3.328104575685964051e+01,-3.917446125494085152e+01,-5.307673405467927807e+01
5.900870557779382075e+00,1.043554740186262153e+00,1.611366788181027854e+00,2.348420171351391250e+00,1.351891861223576896e+01
2.173249534491581425e+00,8.671812540227560318e-01,2.404672697382988389e+00,1.871913645397009773e+00,1.195245650120288161e+01
1.347216734560487739e+00,2.017752627065508175e+00,2.670979216870930539e+00,3.134851833815011535e+00,1.257831039495946790e+01
4.636089638026755999e+00,4.009304446280562928e+00,6.196307952940928843e+00,6.197686661833206045e+00,8.611136375915059205e+00
4.941580222665966637e+00,5.398757796884577687e+00,4.383836840483911423e+00,4.699595617229952893e+00,5.278176703786345847e+00
50:
8.688771009445190430e+01,-4.263099234731315690e-01,-2.005491170604027928e+00,-7.241966438122065419e+00,-1.825151758328390628e+01
3.869061113368331695e-01,5.240459613984072007e-01,-1.597302697638611768e+00,-8.071203347726207511e+00,-1.978607361973245204e+01
-1.168712905311375394e+00,-1.891003059862124136e+00,-3.098861730212345122e+00,-9.080867647128561870e+00,-2.307946755576552178e+01
-9.007742566746870239e+00,-9.235734708838366558e+00,-1.185097363292751815e+01,-2.035465072437493816e+01,-3.833625003905815731e+01
-4.125443247045494388e+01,-4.353242689946326038e+01,-4.633854252981204525e+01,-5.582009375774369886e+01,-7.561764256557123076e+01
7.655662127486440482e+00,1.438756588294477501e+00,1.729187635694315661e+00,6.195273987077691835e+00,1.652846453059555643e+01
2.642872725087659358e+00,1.481192614401971142e+00,2.460713215156534517e+00,7.394071724213023167e+00,1.477849113916744983e+01
1.250646072398960529e+00,1.705414995104384435e+00,2.674994906327052391e+00,7.592963625875723821e+00,1.668466469904835847e+01
7.656189160229704527e+00,6.639180484874740884e+00,9.075426689693129489e+00,1.087580590308244410e+01,1.256059724903254171e+01
8.565350854999088881e+00,7.839209389619428592e+00,8.130540182915749980e+00,7.136497189181056910e+00,3.778946816333508707e+00
75:
7.280660212039947510e+01,-6.290889632869475889e+00,-1.861621827757344505e+01,-3.954203137205008289e+01,-2.917098148725020934e+01
-6.146841153624971632e+00,-8.749376787240001008e+00,-2.466250861815885642e+01,-3.818098468495941233e+01,-3.480868862863892588e+01
-1.913326824679421989e+01,-2.169752503481639749e+01,-3.315704864745661240e+01,-5.633693455132013383e+01,-5.105638489271281344e+01
-3.948765972845241379e+01,-4.825795518998243949e+01,-5.929689214370910122e+01,-8.284286017892607390e+01,-7.609035092523706112e+01
-8.686848570218394627e+01,-8.721263395520200845e+01,-9.231510892403852608e+01,-9.755318826208095118e+01,-9.865940925502528103e+01
1.640010651447343903e+01,6.374285538341101010e+00,8.992998348621032534e+00,1.748817302826039466e+01,1.924608344113275749e+01
5.032394924732945363e+00,7.416001323821478586e+00,1.155416927114046999e+01,2.079083168745324528e+01,1.764691043773819601e+01
1.777392197138284047e+01,1.475697305652746927e+01,1.470996619946585504e+01,1.482143055506905505e+01,1.893422462527156469e+01
2.447197051801883916e+01,2.476708860325915040e+01,1.951742223802360598e+01,1.257161966816242327e+01,1.533143396803404990e+01
7.919379848670194733e+00,9.056532740689636540e+00,5.456053447414469737e+00,1.406251167582002859e+00,4.899342945486454548e-01
