image_file,time,truth,category,lower,estimate,upper
[1052]_30-11-2014_0700.jpg,2014-11-29 18:00:20,,new,14,17,21
[1053]_30-11-2014_0710.jpg,2014-11-29 18:10:20,19,test,15,16,17
[1054]_30-11-2014_0720.jpg,2014-11-29 18:20:20,,new,16,18,19
[1055]_30-11-2014_0730.jpg,2014-11-29 18:30:20,,new,17,18,22
[1056]_30-11-2014_0740.jpg,2014-11-29 18:40:20,,new,18,19,21
[1057]_30-11-2014_0750.jpg,2014-11-29 18:50:20,,new,16,21,23
[1058]_30-11-2014_0800.jpg,2014-11-29 19:00:20,,new,19,21,22
[1059]_30-11-2014_0810.jpg,2014-11-29 19:10:20,,new,22,23,23
[1060]_30-11-2014_0820.jpg,2014-11-29 19:20:20,,new,15,18,20
[1061]_30-11-2014_0830.jpg,2014-11-29 19:30:20,,new,18,20,22
[1062]_30-11-2014_0840.jpg,2014-11-29 19:40:20,,new,22,22,24
[1063]_30-11-2014_0850.jpg,2014-11-29 19:50:20,,new,20,25,26
[1064]_30-11-2014_0900.jpg,2014-11-29 20:00:20,,new,21,24,24
[1065]_30-11-2014_0910.jpg,2014-11-29 20:10:20,,new,26,26,26
[1066]_30-11-2014_0920.jpg,2014-11-29 20:20:20,,new,20,22,23
[1067]_30-11-2014_0930.jpg,2014-11-29 20:30:20,,new,21,21,22
[1068]_30-11-2014_0940.jpg,2014-11-29 20:40:20,,new,25,25,25
[1069]_30-11-2014_0950.jpg,2014-11-29 20:50:20,,new,26,26,27
[1070]_30-11-2014_1000.jpg,2014-11-29 21:00:20,,new,26,26,26
[1071]_30-11-2014_1010.jpg,2014-11-29 21:10:20,,new,26,26,26
[1072]_30-11-2014_1020.jpg,2014-11-29 21:20:20,,new,25,26,28
[1073]_30-11-2014_1030.jpg,2014-11-29 21:30:20,,new,29,32,34
[1074]_30-11-2014_1040.jpg,2014-11-29 21:40:20,,new,25,26,27
[1075]_30-11-2014_1050.jpg,2014-11-29 21:50:20,,new,25,27,27
[1076]_30-11-2014_1100.jpg,2014-11-29 22:00:20,,new,28,31,33
[1077]_30-11-2014_1110.jpg,2014-11-29 22:10:20,,new,32,33,35
[1078]_30-11-2014_1120.jpg,2014-11-29 22:20:20,,new,31,32,34
[1079]_30-11-2014_1130.jpg,2014-11-29 22:30:20,,new,32,34,34
[1080]_30-11-2014_1140.jpg,2014-11-29 22:40:20,,new,31,33,33
[1081]_30-11-2014_1150.jpg,2014-11-29 22:50:20,,new,33,35,35
[1082]_30-11-2014_1200.jpg,2014-11-29 23:00:20,,new,31,32,33
[1083]_30-11-2014_1210.jpg,2014-11-29 23:10:20,,new,32,33,35
[1084]_30-11-2014_1220.jpg,2014-11-29 23:20:20,33,validate,29,32,33
[1085]_30-11-2014_1230.jpg,2014-11-29 23:30:20,,new,33,35,36
[1086]_30-11-2014_1240.jpg,2014-11-29 23:40:20,,new,31,35,35
[1087]_30-11-2014_1250.jpg,2014-11-29 23:50:20,,new,31,34,35
[1088]_30-11-2014_1300.jpg,2014-11-30 00:00:20,,new,29,32,32
[1089]_30-11-2014_1310.jpg,2014-11-30 00:10:20,,new,32,34,34
[1090]_30-11-2014_1330.jpg,2014-11-30 00:30:20,,new,32,34,37
[1091]_30-11-2014_1340.jpg,2014-11-30 00:40:20,,new,35,36,37
[1092]_30-11-2014_1350.jpg,2014-11-30 00:50:20,,new,35,37,37
[1093]_30-11-2014_1400.jpg,2014-11-30 01:00:20,,new,35,36,37
[1094]_30-11-2014_1410.jpg,2014-11-30 01:10:20,,new,34,36,37
[1095]_30-11-2014_1420.jpg,2014-11-30 01:20:20,,new,34,35,35
[1096]_30-11-2014_1430.jpg,2014-11-30 01:30:20,37,train,36,37,37
[1097]_30-11-2014_1440.jpg,2014-11-30 01:40:20,,new,35,38,39
[1098]_30-11-2014_1450.jpg,2014-11-30 01:50:20,,new,37,39,40
[1099]_30-11-2014_1500.jpg,2014-11-30 02:00:20,,new,38,41,43
[1100]_30-11-2014_1510.jpg,2014-11-30 02:10:20,38,test,39,40,42
[1101]_30-11-2014_1520.jpg,2014-11-30 02:20:20,,new,39,40,43
[1102]_30-11-2014_1530.jpg,2014-11-30 02:30:20,40,train,39,40,41
[1103]_30-11-2014_1540.jpg,2014-11-30 02:40:20,,new,37,40,42
[1104]_30-11-2014_1550.jpg,2014-11-30 02:50:20,,new,40,41,42
[1105]_30-11-2014_1600.jpg,2014-11-30 03:00:20,,new,37,39,40
[1106]_30-11-2014_1610.jpg,2014-11-30 03:10:20,,new,38,40,41
[1107]_30-11-2014_1620.jpg,2014-11-30 03:20:20,,new,34,38,39
[1108]_30-11-2014_1630.jpg,2014-11-30 03:30:20,,new,34,38,39
[1109]_30-11-2014_1640.jpg,2014-11-30 03:40:20,,new,35,38,41
[1110]_30-11-2014_1650.jpg,2014-11-30 03:50:20,,new,35,39,41
[1111]_30-11-2014_1700.jpg,2014-11-30 04:00:20,,new,36,39,42
[1112]_30-11-2014_1710.jpg,2014-11-30 04:10:20,,new,38,40,42
[1113]_30-11-2014_1720.jpg,2014-11-30 04:20:20,,new,36,40,43
[1114]_30-11-2014_1730.jpg,2014-11-30 04:30:20,,new,42,43,44
[1115]_30-11-2014_1740.jpg,2014-11-30 04:40:20,,new,41,42,43
[1116]_30-11-2014_1750.jpg,2014-11-30 04:50:20,,new,39,41,42
[1117]_30-11-2014_1800.jpg,2014-11-30 05:00:20,,new,43,43,44
[1118]_30-11-2014_1810.jpg,2014-11-30 05:10:20,,new,40,42,42
[1119]_30-11-2014_1820.jpg,2014-11-30 05:20:20,,new,38,41,42
[1120]_30-11-2014_1830.jpg,2014-11-30 05:30:20,,new,39,40,40
[1121]_30-11-2014_1840.jpg,2014-11-30 05:40:20,,new,39,41,41
[1122]_30-11-2014_1850.jpg,2014-11-30 05:50:20,,new,39,41,42
[1123]_30-11-2014_1900.jpg,2014-11-30 06:00:20,,new,34,39,39
[1124]_30-11-2014_1910.jpg,2014-11-30 06:10:20,,new,40,40,40
[1125]_30-11-2014_1920.jpg,2014-11-30 06:20:20,,new,34,38,38
[1126]_30-11-2014_1930.jpg,2014-11-30 06:30:20,,new,38,39,39
[1127]_30-11-2014_1940.jpg,2014-11-30 06:40:20,,new,36,38,38
[1128]_30-11-2014_1950.jpg,2014-11-30 06:50:20,,new,39,39,39
[1129]_30-11-2014_2000.jpg,2014-11-30 07:00:20,,new,39,39,40
[1130]_30-11-2014_2010.jpg,2014-11-30 07:10:20,,new,39,39,39
[1131]_30-11-2014_2020.jpg,2014-11-30 07:20:20,,new,37,39,39
[1132]_30-11-2014_2030.jpg,2014-11-30 07:30:20,,new,38,39,39
[1133]_30-11-2014_2040.jpg,2014-11-30 07:40:20,,new,36,37,38
[1134]_30-11-2014_2050.jpg,2014-11-30 07:50:20,,new,38,39,39
[1135]_30-11-2014_2100.jpg,2014-11-30 08:00:20,,new,36,37,41
[1136]_30-11-2014_2110.jpg,2014-11-30 08:10:20,,new,38,41,43
[1137]_30-11-2014_2120.jpg,2014-11-30 08:20:20,,new,38,38,39
[1138]_30-11-2014_2130.jpg,2014-11-30 08:30:20,,new,32,34,37
[1139]_30-11-2014_2140.jpg,2014-11-30 08:40:20,41,train,40,41,42
[1140]_30-11-2014_2150.jpg,2014-11-30 08:50:20,,new,39,39,42
[1141]_30-11-2014_2200.jpg,2014-11-30 09:00:20,,new,34,36,36
[1142]_30-11-2014_2210.jpg,2014-11-30 09:10:20,,new,32,33,34
[1143]_30-11-2014_2220.jpg,2014-11-30 09:20:20,33,train,33,33,34
[1144]_30-11-2014_2230.jpg,2014-11-30 09:30:20,,new,33,33,33
